Date,Supplier,Order number,Product,Price per 100 grams,Quantity in kg
2021-11-30,"Stroman, Swift and Rath",Ref-1013212,Used cooking oil (UCO),382.4,27860
2021-11-30,"Stroman, Swift and Rath",Ref-1013214,Used cooking oil (UCO),708.8,33320
2021-11-30,Jones-Jenkins,S-1005429,UCOME,736,31100
2021-11-30,Jones-Jenkins,S-1005432,UCOME,376,32180
2021-11-30,Jones-Jenkins,S-1005458,UCOME,64,32200
2021-11-30,Jones-Jenkins,S-1005459,UCOME,112,32160
2021-11-30,Jones-Jenkins,S-1005460,UCOME,99.2,32020
2021-11-30,Jones-Jenkins,S-1005461,UCOME,745.6,31160
2021-11-30,Jones-Jenkins,S-1005463,UCOME,16,32080
2021-11-30,Copperfield oil,Ref-1013467,Used cooking oil (UCO),28.8,32740
2021-11-30,Buckridge Inc,Ref-1013697,Used cooking oil (UCO),428.8,22930
2021-11-30,Buckridge Inc,Ref-1013698,Used cooking oil (UCO),89.6,22020
2021-11-30,Buckridge Inc,Ref-1013700,Used cooking oil (UCO),19.2,22000
2021-11-30,Buckridge Inc,Ref-1013702,Used cooking oil (UCO),977.6,22010
2021-11-30,Copperfield oil,Ref-1013728,Sunflower oil,102.4,30500
2021-11-30,Copperfield oil,Ref-1013773,Used cooking oil (UCO),457.6,33680
2021-11-30,Copperfield oil,Ref-1012816,Sunflower oil,1145.6,23000
2021-11-30,Buckridge Inc,Ref-1013885,Used cooking oil (UCO),928,22080
2021-11-30,Buckridge Inc,Ref-1013887,Used cooking oil (UCO),27.2,22040
2021-11-30,Buckridge Inc,Ref-1013889,Used cooking oil (UCO),758.4,21980
2021-11-30,Buckridge Inc,Ref-1013890,Used cooking oil (UCO),1233.6,22090
2021-11-30,"Hahn, Mueller and Strosin",Ref-1013936,Methanol,144,28016
2021-11-30,"Sipes, Harber and Lynch",S-1005845,UCOME,929.6,32200
2021-11-30,"Sipes, Harber and Lynch",S-1005846,UCOME,209.6,32180
2021-11-30,"Sipes, Harber and Lynch",S-1005847,UCOME,963.2,32100
2021-11-30,"Sipes, Harber and Lynch",S-1005848,UCOME,121.6,32140
2021-11-30,"Sipes, Harber and Lynch",S-1005849,UCOME,22.4,30020
2021-11-29,Copperfield oil,Ref-1013937,Used cooking oil (UCO),329.6,32920
2021-11-29,Copperfield oil,Ref-1013938,Used cooking oil (UCO),89.6,35000
2021-11-29,Copperfield oil,Ref-1013939,Used cooking oil (UCO),86.4,36180
2021-11-29,Copperfield oil,Ref-1013940,Used cooking oil (UCO),91.2,36020
2021-11-29,Copperfield oil,Ref-1013466,Used cooking oil (UCO),41.6,36540
2021-11-29,"Sipes, Harber and Lynch",S-1005823,UCOME,54.4,32100
2021-11-29,"Sipes, Harber and Lynch",S-1005842,UCOME,25.6,32060
2021-11-29,"Sipes, Harber and Lynch",S-1005843,UCOME,1376,30440
2021-11-29,"Sipes, Harber and Lynch",S-1005844,UCOME,97.6,32140
2021-11-29,"Stroman, Swift and Rath",Ref-1013210,Used cooking oil (UCO),1126.4,27540
2021-11-29,Jones-Jenkins,S-1005449,UCOME,1064,32080
2021-11-29,Jones-Jenkins,S-1005450,UCOME,44.8,32080
2021-11-29,Jones-Jenkins,S-1005451,UCOME,772.8,32360
2021-11-29,Jones-Jenkins,S-1005452,UCOME,108.8,32200
2021-11-29,Jones-Jenkins,S-1005453,UCOME,110.4,32160
2021-11-29,Jones-Jenkins,S-1005454,UCOME,1283.2,32140
2021-11-29,Jones-Jenkins,S-1005455,UCOME,483.2,32160
2021-11-29,Jones-Jenkins,S-1005456,UCOME,129.6,32140
2021-11-29,Jones-Jenkins,S-1005457,UCOME,115.2,32200
2021-11-29,Copperfield oil,Ref-1013415,Sunflower oil,60.8,27920
2021-11-29,Copperfield oil,Ref-1013463,Used cooking oil (UCO),115.2,33000
2021-11-29,Copperfield oil,Ref-1013465,Used cooking oil (UCO),1051.2,33100
2021-11-29,Buckridge Inc,Ref-1013694,Used cooking oil (UCO),913.6,22070
2021-11-29,Buckridge Inc,Ref-1013699,Used cooking oil (UCO),689.6,21990
2021-11-29,Buckridge Inc,Ref-1013704,Used cooking oil (UCO),859.2,22020
2021-11-29,Copperfield oil,Ref-1013772,Used cooking oil (UCO),462.4,33780
2021-11-26,Buckridge Inc,Ref-1013695,Used cooking oil (UCO),734.4,22160
2021-11-26,Buckridge Inc,Ref-1013696,Used cooking oil (UCO),112,21990
2021-11-26,Buckridge Inc,Ref-1013701,Used cooking oil (UCO),48,22030
2021-11-26,Buckridge Inc,Ref-1013703,Used cooking oil (UCO),64,22080
2021-11-26,Buckridge Inc,Ref-1013705,Used cooking oil (UCO),83.2,22050
2021-11-26,Copperfield oil,Ref-1013771,Used cooking oil (UCO),337.6,36900
2021-11-26,Copperfield oil,Ref-1012815,Sunflower oil,1288,21120
2021-11-26,Ledner and Lehner,Ref-1013034,Sunflower oil,121.6,29820
2021-11-26,Ledner and Lehner,Ref-1013048,Sunflower oil,128,24840
2021-11-26,Ledner and Lehner,Ref-1013068,Sunflower oil,88,25800
2021-11-26,Ledner and Lehner,Ref-1013101,Sunflower oil,142.4,28160
2021-11-26,Jones-Jenkins,S-1005441,UCOME,92.8,31140
2021-11-26,Jones-Jenkins,S-1005442,UCOME,454.4,32080
2021-11-26,Jones-Jenkins,S-1005443,UCOME,22.4,32060
2021-11-26,Jones-Jenkins,S-1005444,UCOME,28.8,31100
2021-11-26,Jones-Jenkins,S-1005445,UCOME,32,32020
2021-11-26,Jones-Jenkins,S-1005446,UCOME,492.8,31940
2021-11-26,Jones-Jenkins,S-1005447,UCOME,22.4,32160
2021-11-26,Jones-Jenkins,S-1005448,UCOME,128,31160
2021-11-26,"Hahn, Mueller and Strosin",Ref-1013894,Methanol,544,28002
2021-11-26,Copperfield oil,Ref-1013966,Used cooking oil (UCO),32,32920
2021-11-26,"Sipes, Harber and Lynch",S-1005837,UCOME,272,32160
2021-11-26,"Sipes, Harber and Lynch",S-1005838,UCOME,132.8,32100
2021-11-26,"Sipes, Harber and Lynch",S-1005839,UCOME,646.4,32060
2021-11-26,"Sipes, Harber and Lynch",S-1005840,UCOME,102.4,32080
2021-11-26,"Sipes, Harber and Lynch",S-1005841,UCOME,89.6,32140
2021-11-25,Copperfield oil,Ref-1013965,Used cooking oil (UCO),80,36080
2021-11-25,"Sipes, Harber and Lynch",S-1005832,UCOME,137.6,30960
2021-11-25,"Sipes, Harber and Lynch",S-1005833,UCOME,582.4,32000
2021-11-25,"Sipes, Harber and Lynch",S-1005834,UCOME,1452.8,32140
2021-11-25,"Sipes, Harber and Lynch",S-1005835,UCOME,131.2,32160
2021-11-25,"Sipes, Harber and Lynch",S-1005836,UCOME,286.4,32180
2021-11-25,Ledner and Lehner,Ref-1012980,Sunflower oil,44.8,24920
2021-11-25,Ledner and Lehner,Ref-1012987,Sunflower oil,1580.8,25080
2021-11-25,Ledner and Lehner,Ref-1013016,Sunflower oil,70.4,27900
2021-11-25,Jones-Jenkins,S-1005434,UCOME,331.2,32160
2021-11-25,Jones-Jenkins,S-1005435,UCOME,96,32120
2021-11-25,Jones-Jenkins,S-1005436,UCOME,64,32100
2021-11-25,Jones-Jenkins,S-1005437,UCOME,118.4,31180
2021-11-25,Jones-Jenkins,S-1005438,UCOME,1158.4,31060
2021-11-25,Jones-Jenkins,S-1005439,UCOME,131.2,32120
2021-11-25,Jones-Jenkins,S-1005440,UCOME,144,32160
2021-11-25,Copperfield oil,Ref-1013690,Used cooking oil (UCO),488,32920
2021-11-25,Ledner and Lehner,Ref-1012630,Sunflower oil,33.6,25140
2021-11-24,Ledner and Lehner,Ref-1012979,Sunflower oil,1179.2,27940
2021-11-24,Ledner and Lehner,Ref-1013015,Sunflower oil,56,27940
2021-11-24,Ledner and Lehner,Ref-1013033,Sunflower oil,1148.8,29320
2021-11-24,Ledner and Lehner,Ref-1013067,Sunflower oil,1091.2,25260
2021-11-24,Ledner and Lehner,Ref-1013094,Sunflower oil,67.2,23120
2021-11-24,Ledner and Lehner,Ref-1012628,Sunflower oil,304,25220
2021-11-24,Copperfield oil,Ref-1012814,Sunflower oil,51.2,29360
2021-11-24,Copperfield oil,Ref-1013689,Used cooking oil (UCO),1092.8,32880
2021-11-24,Copperfield oil,Ref-1013770,Used cooking oil (UCO),96,37460
2021-11-24,"Sipes, Harber and Lynch",S-1005815,UCOME,48,31140
2021-11-24,"Sipes, Harber and Lynch",S-1005816,UCOME,56,31200
2021-11-24,"Sipes, Harber and Lynch",S-1005817,UCOME,308.8,32140
2021-11-24,"Sipes, Harber and Lynch",S-1005818,UCOME,771.2,32080
2021-11-24,"Hahn, Mueller and Strosin",Ref-1013893,Methanol,140.8,27872
2021-11-24,"Sipes, Harber and Lynch",S-1005825,UCOME,1142.4,32120
2021-11-24,"Sipes, Harber and Lynch",S-1005826,UCOME,308.8,32160
2021-11-24,"Sipes, Harber and Lynch",S-1005827,UCOME,801.6,32200
2021-11-24,"Sipes, Harber and Lynch",S-1005828,UCOME,49.6,32200
2021-11-24,"Sipes, Harber and Lynch",S-1005830,UCOME,139.2,32060
2021-11-24,"Sipes, Harber and Lynch",S-1005831,UCOME,144,32100
2021-11-23,"Sipes, Harber and Lynch",S-1005808,UCOME,115.2,32160
2021-11-23,"Sipes, Harber and Lynch",S-1005809,UCOME,134.4,31200
2021-11-23,"Sipes, Harber and Lynch",S-1005810,UCOME,744,32160
2021-11-23,"Sipes, Harber and Lynch",S-1005811,UCOME,132.8,32220
2021-11-23,"Sipes, Harber and Lynch",S-1005812,UCOME,92.8,32080
2021-11-23,"Sipes, Harber and Lynch",S-1005813,UCOME,121.6,31220
2021-11-23,"Sipes, Harber and Lynch",S-1005814,UCOME,1208,32140
2021-11-23,"Sipes, Harber and Lynch",S-1005821,UCOME,1094.4,32180
2021-11-23,Copperfield oil,Ref-1013967,Sunflower oil,526.4,22920
2021-11-23,"Sipes, Harber and Lynch",S-1005822,UCOME,118.4,31960
2021-11-23,Copperfield oil,Ref-1013414,Sunflower oil,94.4,28160
2021-11-23,Copperfield oil,Ref-1013676,Used cooking oil (UCO),56,34780
2021-11-23,Copperfield oil,Ref-1013688,Used cooking oil (UCO),121.6,33040
2021-11-23,"Sipes, Harber and Lynch",S-1005805,UCOME,1460.8,32280
2021-11-23,"Sipes, Harber and Lynch",S-1005806,UCOME,1355.2,32200
2021-11-23,"Sipes, Harber and Lynch",S-1005807,UCOME,160,30160
2021-11-22,Ledner and Lehner,Ref-1012629,Sunflower oil,24,24300
2021-11-22,Copperfield oil,Ref-1012813,Sunflower oil,67.2,32080
2021-11-22,Copperfield oil,Ref-1013675,Used cooking oil (UCO),54.4,32220
2021-11-22,Copperfield oil,Ref-1013687,Used cooking oil (UCO),281.6,33420
2021-11-22,Copperfield oil,Ref-1013769,Used cooking oil (UCO),403.2,36700
2021-11-22,"Sipes, Harber and Lynch",S-1005800,UCOME,33.6,32040
2021-11-22,"Sipes, Harber and Lynch",S-1005801,UCOME,89.6,32140
2021-11-22,"Sipes, Harber and Lynch",S-1005802,UCOME,353.6,32160
2021-11-22,"Sipes, Harber and Lynch",S-1005803,UCOME,110.4,32000
2021-11-22,"Sipes, Harber and Lynch",S-1005804,UCOME,891.2,31120
2021-11-22,Ledner and Lehner,Ref-1013032,Sunflower oil,84.8,27320
2021-11-22,Jones-Jenkins,S-1005428,UCOME,1174.4,32020
2021-11-22,Jones-Jenkins,S-1005430,UCOME,718.4,32020
2021-11-22,Jones-Jenkins,S-1005431,UCOME,248,31200
2021-11-22,Jones-Jenkins,S-1005433,UCOME,697.6,32020
2021-11-21,"Hahn, Mueller and Strosin",Ref-1013827,Methanol,198.4,28026
2021-11-19,Copperfield oil,Ref-1013462,Used cooking oil (UCO),140.8,36540
2021-11-19,Copperfield oil,Ref-1013686,Used cooking oil (UCO),1171.2,33060
2021-11-19,Copperfield oil,Ref-1013768,Used cooking oil (UCO),102.4,33580
2021-11-19,"Sipes, Harber and Lynch",S-1005796,UCOME,113.6,32120
2021-11-19,"Sipes, Harber and Lynch",S-1005797,UCOME,515.2,31020
2021-11-19,"Sipes, Harber and Lynch",S-1005798,UCOME,105.6,32060
2021-11-19,"Sipes, Harber and Lynch",S-1005799,UCOME,44.8,32120
2021-11-19,Ledner and Lehner,Ref-1012978,Sunflower oil,1289.6,27940
2021-11-19,Ledner and Lehner,Ref-1013014,Sunflower oil,401.6,26240
2021-11-19,Ledner and Lehner,Ref-1013029,Sunflower oil,564.8,28760
2021-11-19,Ledner and Lehner,Ref-1013100,Sunflower oil,64,28500
2021-11-19,Jones-Jenkins,S-1005422,UCOME,56,32040
2021-11-19,Jones-Jenkins,S-1005423,UCOME,48,32120
2021-11-19,Jones-Jenkins,S-1005424,UCOME,584,32060
2021-11-19,Jones-Jenkins,S-1005425,UCOME,1235.2,32040
2021-11-19,Jones-Jenkins,S-1005426,UCOME,1179.2,31880
2021-11-19,Jones-Jenkins,S-1005427,UCOME,68.8,31920
2021-11-19,"Sipes, Harber and Lynch",S-1005820,UCOME,1072,32140
2021-11-18,Copperfield oil,Ref-1013461,Used cooking oil (UCO),78.4,33940
2021-11-18,Copperfield oil,Ref-1013685,Used cooking oil (UCO),107.2,31000
2021-11-18,Buckridge Inc,Ref-1013710,Used cooking oil (UCO),121.6,22950
2021-11-18,Buckridge Inc,Ref-1013711,Used cooking oil (UCO),116.8,22650
2021-11-18,Buckridge Inc,Ref-1013712,Used cooking oil (UCO),20.8,22200
2021-11-18,Buckridge Inc,Ref-1013713,Used cooking oil (UCO),582.4,22920
2021-11-18,Buckridge Inc,Ref-1013715,Used cooking oil (UCO),132.8,22180
2021-11-18,Buckridge Inc,Ref-1013716,Used cooking oil (UCO),235.2,22040
2021-11-18,Buckridge Inc,Ref-1013717,Used cooking oil (UCO),1302.4,22930
2021-11-18,"Sipes, Harber and Lynch",S-1005794,UCOME,1385.6,32080
2021-11-18,"Sipes, Harber and Lynch",S-1005795,UCOME,1150.4,32080
2021-11-18,Ledner and Lehner,Ref-1013031,Sunflower oil,128,30100
2021-11-18,Ledner and Lehner,Ref-1013066,Sunflower oil,89.6,25500
2021-11-18,Jones-Jenkins,S-1005414,UCOME,107.2,32120
2021-11-18,Jones-Jenkins,S-1005415,UCOME,1048,32100
2021-11-18,Jones-Jenkins,S-1005416,UCOME,110.4,32140
2021-11-18,Jones-Jenkins,S-1005417,UCOME,16,31120
2021-11-18,Jones-Jenkins,S-1005418,UCOME,62.4,32080
2021-11-18,Jones-Jenkins,S-1005419,UCOME,1200,31160
2021-11-18,Jones-Jenkins,S-1005420,UCOME,116.8,32160
2021-11-18,Jones-Jenkins,S-1005421,UCOME,1454.4,32140
2021-11-18,Copperfield oil,Ref-1012812,Sunflower oil,38.4,32440
2021-11-17,Ledner and Lehner,Ref-1013030,Sunflower oil,251.2,29580
2021-11-17,Ledner and Lehner,Ref-1013093,Sunflower oil,105.6,24960
2021-11-17,Ledner and Lehner,Ref-1013099,Sunflower oil,118.4,28740
2021-11-17,Jones-Jenkins,S-1005410,UCOME,1308.8,32160
2021-11-17,Jones-Jenkins,S-1005411,UCOME,46.4,31100
2021-11-17,Jones-Jenkins,S-1005412,UCOME,1124.8,32140
2021-11-17,Jones-Jenkins,S-1005413,UCOME,739.2,32020
2021-11-17,Buckridge Inc,Ref-1013381,Used cooking oil (UCO),1400,21280
2021-11-17,Buckridge Inc,Ref-1013382,Used cooking oil (UCO),100.8,21310
2021-11-17,Buckridge Inc,Ref-1013383,Used cooking oil (UCO),36.8,22080
2021-11-17,Buckridge Inc,Ref-1013384,Used cooking oil (UCO),110.4,21950
2021-11-17,Buckridge Inc,Ref-1013385,Used cooking oil (UCO),1265.6,22060
2021-11-17,Copperfield oil,Ref-1013460,Used cooking oil (UCO),99.2,33420
2021-11-17,Copperfield oil,Ref-1013684,Used cooking oil (UCO),40,26720
2021-11-17,Buckridge Inc,Ref-1013706,Used cooking oil (UCO),531.2,22940
2021-11-17,Buckridge Inc,Ref-1013707,Used cooking oil (UCO),118.4,22150
2021-11-17,Buckridge Inc,Ref-1013708,Used cooking oil (UCO),19.2,22170
2021-11-17,Buckridge Inc,Ref-1013709,Used cooking oil (UCO),137.6,22890
2021-11-17,Buckridge Inc,Ref-1013714,Used cooking oil (UCO),230.4,22180
2021-11-17,Copperfield oil,Ref-1013766,Used cooking oil (UCO),20.8,37160
2021-11-17,Copperfield oil,Ref-1013767,Used cooking oil (UCO),1131.2,37160
2021-11-17,"Sipes, Harber and Lynch",S-1005789,UCOME,624,32140
2021-11-17,"Sipes, Harber and Lynch",S-1005790,UCOME,750.4,32100
2021-11-17,"Sipes, Harber and Lynch",S-1005791,UCOME,996.8,32120
2021-11-17,"Sipes, Harber and Lynch",S-1005792,UCOME,120,32100
2021-11-17,"Sipes, Harber and Lynch",S-1005793,UCOME,97.6,32140
2021-11-16,Buckridge Inc,Ref-1013379,Used cooking oil (UCO),113.6,21260
2021-11-16,Buckridge Inc,Ref-1013380,Used cooking oil (UCO),1435.2,21280
2021-11-16,Buckridge Inc,Ref-1013386,Used cooking oil (UCO),788.8,22130
2021-11-16,Buckridge Inc,Ref-1013387,Used cooking oil (UCO),70.4,22120
2021-11-16,Buckridge Inc,Ref-1013388,Used cooking oil (UCO),790.4,21980
2021-11-16,Buckridge Inc,Ref-1013389,Used cooking oil (UCO),716.8,21220
2021-11-16,Buckridge Inc,Ref-1013390,Used cooking oil (UCO),124.8,21050
2021-11-16,Buckridge Inc,Ref-1013392,Used cooking oil (UCO),92.8,22100
2021-11-16,Copperfield oil,Ref-1013413,Sunflower oil,838.4,27940
2021-11-16,Copperfield oil,Ref-1013458,Used cooking oil (UCO),812.8,33440
2021-11-16,Copperfield oil,Ref-1013459,Used cooking oil (UCO),48,35840
2021-11-16,Copperfield oil,Ref-1013674,Used cooking oil (UCO),134.4,36800
2021-11-16,Copperfield oil,Ref-1013683,Used cooking oil (UCO),80,32700
2021-11-16,"Sipes, Harber and Lynch",S-1005779,UCOME,78.4,32060
2021-11-16,"Sipes, Harber and Lynch",S-1005780,UCOME,91.2,31200
2021-11-16,"Sipes, Harber and Lynch",S-1005781,UCOME,790.4,32200
2021-11-16,"Sipes, Harber and Lynch",S-1005782,UCOME,568,31280
2021-11-16,"Sipes, Harber and Lynch",S-1005783,UCOME,203.2,32040
2021-11-16,"Sipes, Harber and Lynch",S-1005784,UCOME,96,32120
2021-11-16,"Sipes, Harber and Lynch",S-1005785,UCOME,48,32120
2021-11-16,"Sipes, Harber and Lynch",S-1005786,UCOME,1140.8,32140
2021-11-16,"Sipes, Harber and Lynch",S-1005787,UCOME,497.6,32140
2021-11-16,"Sipes, Harber and Lynch",S-1005788,UCOME,105.6,32120
2021-11-16,Ledner and Lehner,Ref-1012977,Sunflower oil,144,27920
2021-11-16,Jones-Jenkins,S-1005407,UCOME,187.2,31140
2021-11-16,Jones-Jenkins,S-1005408,UCOME,1041.6,32120
2021-11-16,Jones-Jenkins,S-1005409,UCOME,80,32080
2021-11-16,Copperfield oil,Ref-1013869,Sunflower oil,201.6,34900
2021-11-16,"Sipes, Harber and Lynch",S-1005819,UCOME,203.2,32100
2021-11-15,Buckridge Inc,Ref-1013397,Used cooking oil (UCO),1473.6,22080
2021-11-15,Buckridge Inc,Ref-1013402,Used cooking oil (UCO),532.8,22410
2021-11-15,Copperfield oil,Ref-1013456,Used cooking oil (UCO),558.4,34560
2021-11-15,Copperfield oil,Ref-1013457,Used cooking oil (UCO),102.4,35660
2021-11-15,Copperfield oil,Ref-1013673,Used cooking oil (UCO),121.6,32940
2021-11-15,Copperfield oil,Ref-1013682,Used cooking oil (UCO),116.8,33380
2021-11-15,"Sipes, Harber and Lynch",S-1005764,UCOME,1188.8,31100
2021-11-15,"Sipes, Harber and Lynch",S-1005765,UCOME,1395.2,32060
2021-11-15,"Sipes, Harber and Lynch",S-1005766,UCOME,158.4,32480
2021-11-15,"Sipes, Harber and Lynch",S-1005767,UCOME,142.4,31980
2021-11-15,"Sipes, Harber and Lynch",S-1005768,UCOME,22.4,31060
2021-11-15,"Sipes, Harber and Lynch",S-1005769,UCOME,1364.8,32180
2021-11-15,"Sipes, Harber and Lynch",S-1005770,UCOME,78.4,32120
2021-11-15,"Sipes, Harber and Lynch",S-1005771,UCOME,1435.2,32060
2021-11-15,"Sipes, Harber and Lynch",S-1005772,UCOME,1176,32160
2021-11-15,"Sipes, Harber and Lynch",S-1005773,UCOME,30.4,32140
2021-11-15,"Sipes, Harber and Lynch",S-1005778,UCOME,144,32100
2021-11-15,Jones-Jenkins,S-1005405,UCOME,1068.8,31360
2021-11-15,Jones-Jenkins,S-1005406,UCOME,369.6,32140
2021-11-15,Ledner and Lehner,Ref-1012627,Sunflower oil,1038.4,24100
2021-11-15,Copperfield oil,Ref-1012810,Sunflower oil,86.4,34800
2021-11-15,Copperfield oil,Ref-1012811,Sunflower oil,712,21420
2021-11-14,"Hahn, Mueller and Strosin",Ref-1013756,Methanol,774.4,28008
2021-11-12,Buckridge Inc,Ref-1013391,Used cooking oil (UCO),67.2,22080
2021-11-12,Buckridge Inc,Ref-1013393,Used cooking oil (UCO),92.8,22060
2021-11-12,Buckridge Inc,Ref-1013394,Used cooking oil (UCO),1254.4,22090
2021-11-12,Buckridge Inc,Ref-1013395,Used cooking oil (UCO),99.2,22180
2021-11-12,Buckridge Inc,Ref-1013396,Used cooking oil (UCO),888,21890
2021-11-12,Buckridge Inc,Ref-1013398,Used cooking oil (UCO),107.2,22010
2021-11-12,Buckridge Inc,Ref-1013399,Used cooking oil (UCO),22.4,22000
2021-11-12,Buckridge Inc,Ref-1013400,Used cooking oil (UCO),668.8,22020
2021-11-12,Buckridge Inc,Ref-1013401,Used cooking oil (UCO),68.8,21960
2021-11-12,Copperfield oil,Ref-1013455,Used cooking oil (UCO),547.2,36380
2021-11-12,Copperfield oil,Ref-1013681,Used cooking oil (UCO),28.8,32480
2021-11-12,"Sipes, Harber and Lynch",S-1005748,UCOME,846.4,32140
2021-11-12,"Hahn, Mueller and Strosin",Ref-1013757,Methanol,676.8,28009
2021-11-12,Copperfield oil,Ref-1013765,Used cooking oil (UCO),667.2,36880
2021-11-12,"Sipes, Harber and Lynch",S-1005757,UCOME,1376,31940
2021-11-12,"Sipes, Harber and Lynch",S-1005761,UCOME,1340.8,32120
2021-11-12,"Sipes, Harber and Lynch",S-1005762,UCOME,43.2,31980
2021-11-12,"Sipes, Harber and Lynch",S-1005763,UCOME,32,32120
2021-11-12,"Sipes, Harber and Lynch",S-1005776,UCOME,52.8,32000
2021-11-12,Ledner and Lehner,Ref-1013045,Sunflower oil,400,25060
2021-11-12,Ledner and Lehner,Ref-1013065,Sunflower oil,1177.6,25420
2021-11-12,"Stroman, Swift and Rath",Ref-1013189,Used cooking oil (UCO),129.6,30100
2021-11-12,"Stroman, Swift and Rath",Ref-1013190,Used cooking oil (UCO),32,30280
2021-11-12,"Stroman, Swift and Rath",Ref-1013191,Used cooking oil (UCO),16,32520
2021-11-12,Jones-Jenkins,S-1005400,UCOME,99.2,31940
2021-11-12,Jones-Jenkins,S-1005401,UCOME,340.8,32140
2021-11-12,Jones-Jenkins,S-1005402,UCOME,140.8,31140
2021-11-12,Jones-Jenkins,S-1005403,UCOME,868.8,32160
2021-11-12,Jones-Jenkins,S-1005404,UCOME,137.6,32120
2021-11-11,Ledner and Lehner,Ref-1012976,Sunflower oil,1048,27920
2021-11-11,Ledner and Lehner,Ref-1013013,Sunflower oil,168,28080
2021-11-11,"Stroman, Swift and Rath",Ref-1013188,Used cooking oil (UCO),718.4,30180
2021-11-11,Jones-Jenkins,S-1005394,UCOME,280,31140
2021-11-11,Jones-Jenkins,S-1005395,UCOME,49.6,32140
2021-11-11,Jones-Jenkins,S-1005396,UCOME,118.4,32160
2021-11-11,Jones-Jenkins,S-1005397,UCOME,41.6,32120
2021-11-11,Jones-Jenkins,S-1005398,UCOME,60.8,32080
2021-11-11,Jones-Jenkins,S-1005399,UCOME,1244.8,32120
2021-11-11,Copperfield oil,Ref-1013454,Used cooking oil (UCO),963.2,30440
2021-11-11,Copperfield oil,Ref-1013680,Used cooking oil (UCO),689.6,32540
2021-11-11,Copperfield oil,Ref-1013764,Used cooking oil (UCO),144,34060
2021-11-11,"Sipes, Harber and Lynch",S-1005758,UCOME,1385.6,31980
2021-11-11,"Sipes, Harber and Lynch",S-1005759,UCOME,779.2,32040
2021-11-11,"Sipes, Harber and Lynch",S-1005760,UCOME,65.6,31180
2021-11-11,"Sipes, Harber and Lynch",S-1005777,UCOME,70.4,32080
2021-11-11,Ledner and Lehner,Ref-1012626,Sunflower oil,718.4,24640
2021-11-11,Copperfield oil,Ref-1012809,Sunflower oil,820.8,29860
2021-11-10,"Stroman, Swift and Rath",Ref-1013186,Used cooking oil (UCO),40,32240
2021-11-10,Jones-Jenkins,S-1005387,UCOME,81.6,31140
2021-11-10,Jones-Jenkins,S-1005388,UCOME,1134.4,32160
2021-11-10,Jones-Jenkins,S-1005389,UCOME,164.8,32000
2021-11-10,Jones-Jenkins,S-1005390,UCOME,113.6,31160
2021-11-10,Jones-Jenkins,S-1005391,UCOME,1193.6,32080
2021-11-10,Jones-Jenkins,S-1005392,UCOME,444.8,32060
2021-11-10,Jones-Jenkins,S-1005393,UCOME,934.4,32140
2021-11-10,Copperfield oil,Ref-1013453,Used cooking oil (UCO),43.2,33640
2021-11-10,Copperfield oil,Ref-1013678,Used cooking oil (UCO),1096,32780
2021-11-10,"Sipes, Harber and Lynch",S-1005751,UCOME,366.4,32140
2021-11-10,"Sipes, Harber and Lynch",S-1005752,UCOME,75.2,32020
2021-11-10,"Sipes, Harber and Lynch",S-1005753,UCOME,1164.8,31160
2021-11-10,Copperfield oil,Ref-1013763,Used cooking oil (UCO),1387.2,33160
2021-11-10,"Sipes, Harber and Lynch",S-1005756,UCOME,20.8,31940
2021-11-09,Copperfield oil,Ref-1013451,Used cooking oil (UCO),115.2,29860
2021-11-09,Copperfield oil,Ref-1013452,Used cooking oil (UCO),718.4,33360
2021-11-09,Copperfield oil,Ref-1013663,Used cooking oil (UCO),75.2,34800
2021-11-09,Copperfield oil,Ref-1013677,Used cooking oil (UCO),59.2,33000
2021-11-09,"Sipes, Harber and Lynch",S-1005745,UCOME,20.8,32120
2021-11-09,"Sipes, Harber and Lynch",S-1005746,UCOME,123.2,32060
2021-11-09,"Sipes, Harber and Lynch",S-1005749,UCOME,396.8,32120
2021-11-09,"Sipes, Harber and Lynch",S-1005750,UCOME,123.2,31000
2021-11-09,Copperfield oil,Ref-1013731,Sunflower oil,678.4,28360
2021-11-09,Copperfield oil,Ref-1012808,Sunflower oil,83.2,22040
2021-11-09,Ledner and Lehner,Ref-1012975,Sunflower oil,124.8,27940
2021-11-09,Ledner and Lehner,Ref-1013092,Sunflower oil,43.2,25060
2021-11-09,Jones-Jenkins,S-1005382,UCOME,54.4,31080
2021-11-09,Jones-Jenkins,S-1005383,UCOME,1044.8,31120
2021-11-09,Jones-Jenkins,S-1005384,UCOME,67.2,32140
2021-11-09,Jones-Jenkins,S-1005385,UCOME,115.2,31240
